pickup_ts,PULocationID,payment_type,trip_distance,fare_amount,tip_amount,total_amount,trip_duration_min,avg_speed_mph,fare_per_mile,tip_pct,anomaly
2024-01-01 00:28:05,43,1,2.71,21.9,1.0,27.9,23.07,7.05,8.08,0.046,False
2024-01-01 00:53:25,50,1,3.02,43.6,9.72,58.32,56.65,3.2,14.44,0.223,False
2024-01-01 00:30:53,237,1,2.0,12.1,3.42,20.52,9.53,12.59,6.05,0.283,False
2024-01-01 00:42:00,262,2,0.72,5.8,0.0,10.8,2.75,15.71,8.06,0.0,False
2024-01-01 00:51:59,237,1,1.33,9.3,2.86,17.16,7.8,10.23,6.99,0.308,False
2024-01-01 00:09:15,138,1,14.96,56.2,11.34,86.93,19.65,45.68,3.76,0.202,False
2024-01-01 00:33:11,125,1,0.83,7.9,1.29,14.19,6.55,7.6,9.52,0.163,False
2024-01-01 00:34:12,163,1,1.72,12.8,3.56,21.36,12.27,8.41,7.44,0.278,False
2024-01-01 00:56:24,236,1,1.78,12.8,2.0,19.8,11.75,9.09,7.19,0.156,False
2024-01-01 00:25:17,43,1,1.07,10.7,3.14,18.84,10.35,6.2,10.0,0.293,False
2024-01-01 00:07:26,236,1,1.56,10.7,3.92,19.62,7.93,11.8,6.86,0.366,False
2024-01-01 00:56:00,229,1,1.27,8.6,1.0,14.6,7.38,10.32,6.77,0.116,False
2024-01-01 00:21:55,107,1,3.57,31.0,7.2,43.2,35.72,6.0,8.68,0.232,False
2024-01-01 00:39:12,170,1,1.42,14.2,1.0,20.2,14.83,5.74,10.0,0.07,False
2024-01-01 00:59:44,107,2,0.03,3.0,0.0,8.0,0.37,4.91,100.0,0.0,False
2024-01-01 00:46:36,236,2,1.7,9.3,0.0,14.3,5.53,18.43,5.47,0.0,False
2024-01-01 00:58:13,236,1,2.73,16.3,2.13,23.43,13.67,11.99,5.97,0.131,False
2024-01-01 00:02:10,114,1,2.71,17.7,0.0,22.7,18.17,8.95,6.53,0.0,False
2024-01-01 00:28:56,162,1,2.37,13.5,3.7,22.2,10.98,12.95,5.7,0.274,False
2024-01-01 00:45:38,141,1,0.98,7.9,2.58,15.48,5.92,9.94,8.06,0.327,False
2024-01-01 00:56:35,43,1,1.76,10.7,3.92,19.62,8.0,13.2,6.08,0.366,False
2024-01-01 00:10:57,142,1,6.19,33.8,4.0,42.8,27.55,13.48,5.46,0.118,False
2024-01-01 00:40:32,148,1,4.63,29.6,6.92,41.52,30.85,9.0,6.39,0.234,False
2024-01-01 00:06:39,229,1,8.09,33.1,7.62,45.72,17.18,28.25,4.09,0.23,False
2024-01-01 00:57:26,68,1,1.29,12.8,3.56,21.36,13.23,5.85,9.92,0.278,False
2024-01-01 00:46:10,249,2,2.02,15.6,0.0,20.6,16.37,7.41,7.72,0.0,False
2024-01-01 00:11:48,79,1,0.3,4.4,1.85,11.25,1.83,9.82,14.67,0.42,False
2024-01-01 00:22:58,234,1,0.8,10.7,0.0,15.7,11.28,4.25,13.37,0.0,False
2024-01-01 00:40:01,90,1,0.6,8.6,3.0,16.6,8.35,4.31,14.33,0.349,False
2024-01-01 00:53:24,137,1,0.9,7.2,2.4,14.6,4.63,11.65,8.0,0.333,False
2024-01-01 00:43:54,249,1,1.54,15.6,4.12,24.72,16.08,5.75,10.13,0.264,False
2024-01-01 00:09:07,229,2,2.46,29.6,0.0,34.6,36.67,4.03,12.03,0.0,False
2024-01-01 00:46:55,246,1,1.78,14.2,3.84,23.04,14.25,7.49,7.98,0.27,False
2024-01-01 00:13:19,144,1,1.91,11.4,3.28,19.68,9.73,11.77,5.97,0.288,False
2024-01-01 00:26:07,158,1,1.68,12.8,2.0,19.8,12.98,7.76,7.62,0.156,False
2024-01-01 00:42:06,79,1,0.81,8.6,2.72,16.32,7.98,6.09,10.62,0.316,False
2024-01-01 00:52:50,148,1,1.91,12.1,3.42,20.52,10.02,11.44,6.34,0.283,False
2024-01-01 00:11:09,263,1,0.9,5.8,1.0,11.8,3.05,17.7,6.44,0.172,False
2024-01-01 00:23:27,263,1,0.71,7.9,1.25,14.15,6.37,6.69,11.13,0.158,False
2024-01-01 00:35:15,263,1,0.74,6.5,2.88,14.38,4.6,9.65,8.78,0.443,False
2024-01-01 00:25:17,143,1,0.88,6.5,2.3,13.8,3.48,15.16,7.39,0.354,False
2024-01-01 00:32:22,239,2,3.75,21.9,0.0,26.9,20.32,11.07,5.84,0.0,False
2024-01-01 00:55:43,42,1,2.2,14.2,2.5,19.2,11.87,11.12,6.45,0.176,False
2024-01-01 00:13:58,236,1,2.0,11.4,0.0,16.4,8.2,14.63,5.7,0.0,False
2024-01-01 00:25:25,238,1,6.77,40.8,9.16,54.96,42.92,9.46,6.03,0.225,False
2024-01-01 00:15:27,229,1,0.85,6.5,1.0,12.5,3.5,14.57,7.65,0.154,False
2024-01-01 00:31:37,229,1,6.4,27.5,6.5,39.0,14.9,25.77,4.3,0.236,False
2024-01-01 00:51:26,231,1,5.0,21.9,3.0,29.9,12.82,23.41,4.38,0.137,False
2024-01-01 00:10:41,186,1,0.99,10.0,3.0,18.0,8.67,6.85,10.1,0.3,False
2024-01-01 00:25:17,234,1,0.89,7.2,3.05,15.25,5.28,10.11,8.09,0.424,False
2024-01-01 00:34:27,234,1,1.41,12.1,3.42,20.52,11.55,7.32,8.58,0.283,False
2024-01-01 00:49:10,246,1,0.99,18.4,4.68,28.08,21.65,2.74,18.59,0.254,False
2024-01-01 00:24:46,249,1,0.76,6.5,2.3,13.8,4.23,10.77,8.55,0.354,False
2024-01-01 00:30:47,79,1,0.18,5.1,2.02,12.12,3.47,3.12,28.33,0.396,False
2024-01-01 00:52:29,79,1,1.68,12.8,3.56,21.36,12.35,8.16,7.62,0.278,False
2024-01-01 00:21:38,43,1,2.43,15.6,4.12,24.72,13.57,10.75,6.42,0.264,False
2024-01-01 00:45:25,236,2,2.22,10.7,0.0,15.7,5.97,22.32,4.82,0.0,False
2024-01-01 00:21:28,43,1,1.1,9.3,3.58,17.88,8.02,8.23,8.45,0.385,False
2024-01-01 00:30:48,50,1,1.7,14.2,4.8,24.0,14.85,6.87,8.35,0.338,False
2024-01-01 00:17:36,164,2,1.26,11.4,0.0,16.4,10.55,7.17,9.05,0.0,False
2024-01-01 00:32:00,107,2,1.49,10.0,0.0,15.0,9.1,9.82,6.71,0.0,False
2024-01-01 00:46:06,249,1,1.36,10.0,3.0,18.0,8.7,9.38,7.35,0.3,False
2024-01-01 00:15:34,231,1,4.88,21.9,5.38,32.28,12.57,23.3,4.49,0.246,False
2024-01-01 00:24:11,239,1,1.69,10.0,3.0,18.0,7.8,13.0,5.92,0.3,False
2024-01-01 00:34:38,151,1,1.15,7.9,1.29,14.19,5.42,12.74,6.87,0.163,False
2024-01-01 00:22:53,161,2,0.71,6.5,0.0,11.5,4.78,8.91,9.15,0.0,False
2024-01-01 00:58:43,162,1,0.55,7.9,2.58,15.48,7.25,4.55,14.36,0.327,False
2024-01-01 00:06:14,237,1,1.39,10.7,3.14,18.84,9.13,9.13,7.7,0.293,False
2024-01-01 00:34:14,161,2,2.74,17.0,0.0,22.0,15.05,10.92,6.2,0.0,False
2024-01-01 00:28:48,249,1,3.5,23.3,5.66,33.96,24.18,8.68,6.66,0.243,False
2024-01-01 00:35:44,234,1,3.76,22.6,5.52,33.12,22.43,10.06,6.01,0.244,False
2024-01-01 00:33:04,262,1,0.4,5.1,1.0,11.1,2.02,11.9,12.75,0.196,False
2024-01-01 00:42:50,237,1,1.1,9.3,2.85,17.15,7.05,9.36,8.45,0.306,False
2024-01-01 00:53:54,161,1,2.2,14.2,0.0,19.2,12.18,10.83,6.45,0.0,False
2024-01-01 00:26:31,114,1,3.4,25.4,6.05,36.45,28.08,7.26,7.47,0.238,False
2024-01-01 00:03:12,141,1,1.69,9.3,2.86,17.16,5.63,18.0,5.5,0.308,False
2024-01-01 00:28:54,237,1,1.38,10.0,0.0,15.0,7.67,10.8,7.25,0.0,False
2024-01-01 00:38:15,229,1,6.88,32.4,7.48,44.88,22.47,18.37,4.71,0.231,False
2024-01-01 00:19:50,88,2,6.1,27.5,0.0,32.5,17.28,21.18,4.51,0.0,False
2024-01-01 00:17:03,87,2,6.2,26.1,0.0,31.1,14.68,25.33,4.21,0.0,False
2024-01-01 00:35:36,229,2,6.0,33.1,0.0,38.1,27.9,12.9,5.52,0.0,False
2024-01-01 00:23:47,142,1,3.2,21.2,5.24,31.44,20.95,9.16,6.62,0.247,False
2024-01-01 00:46:04,68,1,3.2,25.4,6.05,36.45,28.03,6.85,7.94,0.238,False
2024-01-01 00:28:35,141,1,1.43,8.6,2.72,16.32,6.23,13.76,6.01,0.316,False
2024-01-01 00:38:27,141,1,3.96,26.8,6.36,38.16,28.62,8.3,6.77,0.237,False
2024-01-01 00:06:33,43,1,1.04,7.9,0.0,12.9,5.43,11.48,7.6,0.0,False
2024-01-01 00:40:11,236,1,2.33,13.5,3.7,22.2,11.38,12.28,5.79,0.274,False
2024-01-01 00:52:25,48,1,2.94,18.4,2.34,25.74,17.78,9.92,6.26,0.127,False
2024-01-01 00:39:57,249,1,0.84,7.9,2.58,15.48,6.83,7.38,9.4,0.327,False
2024-01-01 00:47:52,114,1,0.48,7.2,2.44,14.64,5.98,4.81,15.0,0.339,False
2024-01-01 00:56:11,114,1,1.22,8.6,2.72,16.32,6.75,10.84,7.05,0.316,False
2024-01-01 00:04:47,249,2,0.48,5.1,0.0,10.1,2.62,11.01,10.62,0.0,False
2024-01-01 00:29:08,162,2,3.18,17.0,0.0,22.0,14.28,13.36,5.35,0.0,False
2024-01-01 00:17:29,107,1,0.5,9.3,2.85,17.15,9.65,3.11,18.6,0.306,False
2024-01-01 00:56:53,170,1,0.51,5.1,1.0,11.1,2.1,14.57,10.0,0.196,False
2024-01-01 00:02:43,234,2,1.98,12.1,0.0,17.1,10.3,11.53,6.11,0.0,False
2024-01-01 00:30:10,249,4,1.58,-11.4,0.0,-16.4,9.85,9.62,-7.22,0.0,True
2024-01-01 00:30:10,249,4,1.58,11.4,0.0,16.4,9.85,9.62,7.22,0.0,False
2024-01-01 00:41:31,231,1,4.8,22.6,5.52,33.12,16.18,17.8,4.71,0.244,False
2024-01-01 00:21:39,43,1,1.12,7.9,2.58,15.48,4.77,14.1,7.05,0.327,False
2024-01-01 00:13:29,132,1,14.88,59.0,5.0,68.25,27.12,32.92,3.97,0.085,False
2024-01-01 00:18:39,132,1,5.84,23.3,5.16,32.71,7.77,45.12,3.99,0.221,False
2024-01-01 00:47:01,90,2,2.68,17.7,0.0,22.7,18.12,8.88,6.6,0.0,False
2024-01-01 00:41:26,125,1,0.92,7.2,0.0,12.2,6.15,8.98,7.83,0.0,False
2024-01-01 00:53:22,144,1,1.41,10.7,3.14,18.84,8.83,9.58,7.59,0.293,False
2024-01-01 00:28:27,43,1,1.4,12.1,3.4,20.5,14.58,5.76,8.64,0.281,False
2024-01-01 00:26:09,161,1,0.97,8.6,2.72,16.32,7.63,7.62,8.87,0.316,False
2024-01-01 00:37:22,161,1,1.38,19.8,2.0,26.8,23.97,3.45,14.35,0.101,False
2024-01-01 00:32:09,234,1,0.8,8.6,1.0,14.6,7.95,6.04,10.75,0.116,False
2024-01-01 00:52:24,113,1,3.3,32.4,5.0,42.4,39.83,4.97,9.82,0.154,False
2024-01-01 00:13:44,234,1,2.13,14.9,3.98,23.88,13.93,9.17,7.0,0.267,False
2024-01-01 00:29:16,237,1,2.25,21.2,5.0,31.2,23.52,5.74,9.42,0.236,False
2024-01-01 00:43:11,107,1,0.79,7.9,2.58,15.48,6.67,7.11,10.0,0.327,False
2024-01-01 00:54:43,234,1,7.1,40.1,9.02,54.12,38.22,11.15,5.65,0.225,False
2024-01-01 00:41:26,148,1,2.32,14.2,3.84,23.04,12.32,11.3,6.12,0.27,False
2024-01-01 00:55:21,68,1,4.87,37.3,8.46,50.76,41.67,7.01,7.66,0.227,False
2024-01-01 00:34:05,209,1,2.6,12.1,3.4,20.5,6.32,24.7,4.65,0.281,False
2024-01-01 00:16:22,164,1,1.59,11.4,3.28,19.68,9.38,10.17,7.17,0.288,False
2024-01-01 00:47:52,164,2,1.22,14.2,0.0,19.2,16.07,4.56,11.64,0.0,False
2024-01-01 00:15:39,114,1,1.93,11.4,3.28,19.68,7.9,14.66,5.91,0.288,False
2024-01-01 00:26:06,261,1,4.61,21.2,5.24,31.44,14.65,18.88,4.6,0.247,False
2024-01-01 00:09:14,140,1,3.11,15.6,4.12,24.72,10.82,17.25,5.02,0.264,False
2024-01-01 00:21:08,238,1,3.12,17.7,4.54,27.24,14.42,12.98,5.67,0.256,False
2024-01-01 00:42:05,140,1,1.23,7.9,3.87,16.77,4.52,16.34,6.42,0.49,False
